student_id,age,gender,course,study_hours,class_attendance,internet_access,sleep_hours,sleep_quality,study_method,facility_rating,exam_difficulty,exam_score,attendance_level,study_efficiency
7838,22,1,1,4.21,82.9,1,8.0,1,0,2,2,84.6,High,0.52625
7839,23,1,3,6.21,80.2,1,8.1,1,1,1,1,86.5,High,0.7666666666666667
7840,20,2,3,2.03,86.1,0,4.7,1,2,0,2,53.0,High,0.43191489361702123
7841,20,0,6,5.9,71.8,1,9.1,1,0,1,2,93.6,Medium,0.6483516483516484
7842,18,2,2,0.6,99.1,1,5.5,2,2,0,1,52.4,High,0.10909090909090909
7843,23,0,4,5.99,76.5,1,5.4,2,2,2,1,48.0,Medium,1.1092592592592592
7844,23,0,5,0.51,77.9,1,6.1,1,0,1,2,55.5,Medium,0.08360655737704918
7845,18,0,0,2.22,41.3,0,6.3,2,3,0,1,19.599,Low,0.3523809523809524
7846,19,0,3,2.05,85.3,1,7.9,1,0,0,2,67.9,High,0.2594936708860759
7847,19,2,0,7.13,61.4,1,8.1,2,4,2,2,83.5,Medium,0.880246913580247
7848,24,2,0,4.28,86.4,1,8.1,1,1,1,2,73.9,High,0.5283950617283951
7849,17,2,6,6.74,90.8,1,7.2,2,0,1,0,76.3,High,0.9361111111111111
7850,18,2,0,4.66,41.3,1,5.4,0,0,1,1,63.2,Low,0.8629629629629629
7851,19,1,1,6.46,63.1,1,5.5,2,0,1,2,65.3,Medium,1.1745454545454546
7852,21,0,4,4.41,94.3,0,9.7,0,0,0,1,98.2,High,0.454639175257732
7853,18,2,3,3.6,47.7,0,5.0,2,2,0,2,42.6,Low,0.72
7854,21,0,5,5.26,84.7,1,6.7,2,0,0,1,75.4,High,0.7850746268656716
7855,22,0,2,2.29,59.4,0,8.9,2,4,1,2,42.0,Low,0.2573033707865168
7856,23,1,6,7.35,70.6,1,7.1,1,3,0,2,100.0,Medium,1.0352112676056338
7857,17,1,4,7.27,94.2,1,9.7,0,1,0,2,98.2,High,0.7494845360824742
7858,18,2,5,0.58,78.0,1,9.8,0,2,1,2,50.7,Medium,0.05918367346938775
7859,17,1,0,7.33,66.0,1,9.0,0,0,1,2,86.3,Medium,0.8144444444444444
7860,24,0,3,1.45,81.8,1,6.4,2,0,2,1,65.5,High,0.22656249999999997
7861,22,0,0,5.45,53.4,1,9.1,1,0,0,2,66.6,Low,0.598901098901099
7862,21,2,5,6.58,40.7,1,8.2,1,0,1,0,61.9,Low,0.802439024390244
7863,23,2,2,1.93,77.1,0,9.3,1,3,2,0,49.0,Medium,0.20752688172043007
7864,21,0,3,0.9,91.7,1,5.5,1,0,2,1,69.8,High,0.16363636363636364
7865,18,1,1,6.05,82.0,1,4.6,0,4,2,0,76.3,High,1.315217391304348
7866,21,0,4,3.54,71.2,1,7.3,1,0,0,0,87.0,Medium,0.4849315068493151
7867,22,2,6,3.89,48.6,1,6.8,0,1,0,0,60.2,Low,0.5720588235294118
7868,17,0,4,6.09,45.1,1,7.5,2,2,0,2,78.1,Low,0.8119999999999999
7869,21,0,2,2.03,56.8,1,9.2,1,1,1,1,53.7,Low,0.22065217391304348
7870,20,2,0,0.78,97.8,1,9.0,2,1,0,1,59.6,High,0.08666666666666667
7871,17,0,2,7.66,67.7,1,4.5,0,2,2,2,64.4,Medium,1.7022222222222223
7872,19,0,3,5.6,88.3,1,4.9,2,2,0,2,89.4,High,1.1428571428571428
7873,20,0,1,5.22,40.8,0,8.1,1,2,1,0,64.9,Low,0.6444444444444445
7874,19,2,4,2.66,68.4,1,7.2,0,1,2,1,65.7,Medium,0.36944444444444446
7875,19,0,3,7.91,54.8,1,5.0,0,3,1,0,84.0,Low,1.582
7876,22,1,0,1.78,97.2,1,4.1,1,2,0,2,66.8,High,0.4341463414634147
7877,20,0,6,1.42,51.9,1,5.8,2,2,1,0,25.3,Low,0.24482758620689654
7878,20,2,5,2.55,43.0,1,5.5,1,1,0,2,60.6,Low,0.4636363636363636
7879,23,2,4,5.91,49.7,0,4.7,1,4,1,0,51.8,Low,1.2574468085106383
7880,17,2,0,1.9,43.8,0,9.9,0,4,1,2,40.9,Low,0.1919191919191919
7881,19,2,1,2.5,58.9,1,9.6,0,0,2,1,39.5,Low,0.2604166666666667
7882,17,2,4,4.24,99.4,1,5.1,0,3,2,2,72.5,High,0.831372549019608
7883,24,0,5,5.2,95.8,1,8.1,0,3,2,1,86.5,High,0.6419753086419754
7884,18,0,5,1.19,74.3,1,8.7,1,2,1,2,59.0,Medium,0.1367816091954023
7885,23,0,5,5.24,89.9,1,7.0,0,4,2,1,69.5,High,0.7485714285714286
7886,18,2,2,3.05,64.0,1,7.1,1,3,2,2,50.7,Medium,0.4295774647887324
7887,19,0,6,2.77,93.5,1,5.7,2,4,2,2,60.1,High,0.48596491228070177
7888,21,1,1,0.63,52.6,1,8.3,1,4,1,0,48.1,Low,0.07590361445783132
7889,23,1,2,7.79,64.2,1,4.1,1,0,0,0,74.8,Medium,1.9000000000000001
7890,18,1,3,5.54,47.2,0,7.2,2,1,2,0,55.2,Low,0.7694444444444444
7891,18,0,3,0.8,96.2,1,6.4,0,1,1,2,46.5,High,0.125
7892,24,2,2,2.93,60.3,1,9.1,1,4,2,0,49.3,Medium,0.321978021978022
7893,19,2,1,0.64,54.8,1,9.1,2,2,1,1,43.9,Low,0.07032967032967033
7894,18,2,1,4.33,53.3,0,7.5,1,2,0,2,72.6,Low,0.5773333333333334
7895,22,2,3,5.6,68.4,1,5.8,2,3,2,2,62.7,Medium,0.9655172413793103
7896,17,1,5,0.45,70.2,1,7.6,2,4,2,0,29.8,Medium,0.05921052631578948
7897,23,2,4,7.38,80.4,1,7.5,2,0,1,2,88.1,High,0.984
7898,24,2,2,2.99,88.5,1,7.4,2,2,0,2,60.5,High,0.4040540540540541
7899,23,2,1,1.88,82.2,0,6.8,2,4,0,0,40.5,High,0.27647058823529413
7900,19,0,4,1.04,69.6,1,4.9,1,4,2,1,37.6,Medium,0.21224489795918366
7901,17,1,5,1.17,72.1,1,7.4,2,3,1,0,27.1,Medium,0.1581081081081081
7902,20,2,2,6.8,98.5,1,6.2,0,4,1,0,79.6,High,1.096774193548387
7903,19,1,0,3.84,66.8,1,7.0,2,3,0,2,65.6,Medium,0.5485714285714286
7904,24,2,2,6.39,59.3,0,8.6,0,2,2,1,61.9,Low,0.7430232558139535
7905,22,2,3,1.82,78.7,1,7.8,2,3,1,0,43.6,Medium,0.23333333333333334
7906,24,2,0,2.54,80.4,1,9.1,0,0,2,2,89.7,High,0.27912087912087913
7907,23,0,1,3.3,96.2,1,5.9,1,2,1,0,73.0,High,0.559322033898305
7908,22,2,6,3.64,61.1,1,6.2,0,0,2,2,64.6,Medium,0.5870967741935484
7909,17,2,5,0.78,70.6,1,6.3,2,0,1,2,55.9,Medium,0.12380952380952381
7910,17,2,3,0.36,77.5,1,4.7,1,3,2,0,20.6,Medium,0.07659574468085106
7911,17,0,5,7.91,82.5,1,4.8,0,1,0,0,100.0,High,1.6479166666666667
7912,21,0,0,5.33,42.4,1,9.2,2,4,1,1,43.4,Low,0.5793478260869566
7913,18,2,6,0.44,94.0,1,9.6,1,1,0,2,64.3,High,0.04583333333333334
7914,24,1,0,6.18,50.7,1,4.8,1,0,2,2,63.7,Low,1.2875
7915,18,1,0,2.89,53.5,1,4.5,1,0,0,0,47.1,Low,0.6422222222222222
7916,24,0,3,6.37,81.7,1,5.7,0,4,1,1,68.3,High,1.1175438596491227
7917,22,0,4,7.6,51.9,1,8.8,1,4,2,2,83.0,Low,0.8636363636363635
7918,17,2,4,0.21,48.0,1,8.3,0,1,0,2,38.8,Low,0.025301204819277105
7919,17,2,5,7.71,97.0,1,9.9,0,2,1,1,100.0,High,0.7787878787878788
7920,20,1,1,1.33,78.6,1,9.9,0,3,2,1,31.5,Medium,0.13434343434343435
7921,19,1,4,2.38,96.8,1,5.9,2,4,2,2,49.3,High,0.40338983050847455
7922,19,2,1,5.02,43.8,1,5.5,1,0,1,0,48.2,Low,0.9127272727272726
7923,21,0,1,5.73,42.1,1,4.7,0,4,1,2,52.2,Low,1.2191489361702128
7924,18,1,3,1.36,56.8,1,7.1,0,4,1,2,56.5,Low,0.1915492957746479
7925,18,0,3,1.09,42.3,1,8.9,1,2,0,2,61.9,Low,0.12247191011235956
7926,22,2,4,2.29,66.3,1,8.4,2,0,0,2,47.6,Medium,0.2726190476190476
7927,24,0,2,2.6,97.7,1,5.3,0,0,1,0,65.1,High,0.4905660377358491
7928,19,0,5,2.55,61.4,1,6.4,2,4,0,0,39.6,Medium,0.39843749999999994
7929,24,0,3,1.37,83.9,1,8.8,0,0,0,2,81.0,High,0.15568181818181817
7930,19,2,4,7.77,78.8,1,6.1,1,0,0,2,100.0,Medium,1.2737704918032786
7931,19,0,5,6.38,41.9,0,5.9,2,3,2,0,45.5,Low,1.0813559322033897
7932,17,2,4,7.84,53.9,1,8.7,0,0,1,0,88.1,Low,0.9011494252873564
7933,20,2,3,0.83,77.8,1,6.6,1,4,1,1,45.4,Medium,0.12575757575757576
7934,20,0,3,0.6,45.5,1,4.1,1,4,2,0,33.7,Low,0.14634146341463417
7935,22,0,1,4.29,67.4,1,9.1,1,0,2,2,79.4,Medium,0.4714285714285715
7936,18,2,3,4.92,80.7,1,9.5,0,0,0,2,96.8,High,0.5178947368421053
7937,18,1,1,5.08,60.4,1,8.9,0,0,1,2,78.1,Medium,0.5707865168539326
7938,20,1,4,0.75,58.7,0,7.0,2,4,2,0,32.6,Low,0.10714285714285714
7939,17,1,0,6.75,83.4,1,8.7,1,4,2,2,84.0,High,0.7758620689655173
7940,18,2,1,3.92,65.1,1,8.4,2,4,0,2,57.4,Medium,0.4666666666666666
7941,22,2,3,2.95,71.9,1,6.7,1,3,0,2,58.7,Medium,0.44029850746268656
7942,24,2,6,4.04,52.0,1,6.1,1,0,1,1,54.5,Low,0.6622950819672132
7943,21,1,3,0.32,87.4,1,9.7,2,1,2,0,32.2,High,0.032989690721649485
7944,18,1,0,1.72,76.0,1,6.6,0,4,1,2,46.9,Medium,0.2606060606060606
7945,24,1,3,7.91,98.4,0,4.8,0,4,0,2,100.0,High,1.6479166666666667
7946,21,1,4,4.42,85.4,1,4.8,1,2,1,1,73.7,High,0.9208333333333334
7947,22,1,1,0.63,76.0,1,6.3,2,4,2,2,24.6,Medium,0.1
7948,18,0,3,2.34,76.9,1,6.5,1,1,0,2,52.5,Medium,0.36
7949,21,2,2,1.48,60.0,1,4.8,2,0,1,0,45.6,Low,0.30833333333333335
7950,17,1,5,7.4,66.7,1,6.7,0,1,2,2,73.4,Medium,1.1044776119402986
7951,22,2,4,6.45,80.4,1,5.3,1,4,2,2,78.8,High,1.2169811320754718
7952,18,2,2,4.38,70.9,0,9.5,1,2,1,2,68.1,Medium,0.4610526315789474
7953,24,1,3,7.61,97.3,0,7.8,2,0,2,2,82.3,High,0.9756410256410257
7954,17,1,6,2.98,73.2,1,6.5,1,4,2,2,63.4,Medium,0.4584615384615385
7955,22,0,6,6.92,40.8,1,8.2,1,1,0,0,73.8,Low,0.8439024390243903
7956,18,2,2,3.74,47.6,1,9.5,0,4,1,2,34.4,Low,0.3936842105263158
7957,22,2,1,6.79,42.8,1,4.2,2,4,0,2,62.2,Low,1.6166666666666667
7958,20,2,1,7.21,94.2,1,8.1,0,2,1,2,89.5,High,0.8901234567901235
7959,24,1,0,3.7,58.9,1,6.1,2,0,1,0,69.5,Low,0.6065573770491804
7960,22,2,6,1.42,90.2,1,7.7,0,4,0,2,55.0,High,0.1844155844155844
7961,19,2,4,1.54,66.7,1,7.6,1,3,2,1,28.9,Medium,0.20263157894736844
7962,17,0,1,2.31,95.2,0,4.5,2,4,2,0,62.3,High,0.5133333333333333
7963,21,1,0,1.78,68.9,1,8.0,1,4,0,0,61.7,Medium,0.2225
7964,20,1,4,3.11,91.6,1,5.1,0,3,2,2,52.0,High,0.6098039215686275
7965,17,1,4,4.05,80.3,1,8.9,1,1,0,2,100.0,High,0.45505617977528084
7966,21,2,3,0.7,56.0,1,5.2,1,2,2,2,37.3,Low,0.1346153846153846
7967,18,1,0,7.28,74.6,1,6.1,0,1,1,2,91.5,Medium,1.1934426229508197
7968,18,2,6,0.08,56.1,0,8.9,2,1,0,2,36.0,Low,0.00898876404494382
7969,17,1,3,1.11,52.0,1,5.5,0,3,0,2,53.1,Low,0.20181818181818184
7970,19,2,5,0.08,59.2,1,7.6,1,3,1,2,27.4,Low,0.010526315789473686
7971,18,2,6,7.89,57.8,1,4.1,0,1,0,0,77.6,Low,1.9243902439024392
7972,17,0,0,3.29,69.8,1,4.5,0,2,2,1,52.2,Medium,0.7311111111111112
7973,20,0,5,1.57,78.2,1,9.5,1,2,2,2,48.8,Medium,0.16526315789473686
7974,18,1,5,0.95,98.0,0,4.3,2,0,2,2,41.0,High,0.22093023255813954
7975,18,1,1,2.96,68.2,1,5.5,0,2,0,2,40.5,Medium,0.5381818181818182
7976,20,2,1,7.81,85.7,1,9.0,0,2,2,2,100.0,High,0.8677777777777778
7977,17,2,1,4.39,69.5,1,7.4,0,4,2,0,70.9,Medium,0.5932432432432432
7978,24,2,4,2.83,66.0,1,5.6,1,4,1,2,60.7,Medium,0.505357142857143
7979,20,0,5,2.92,64.7,1,5.5,2,1,0,2,43.7,Medium,0.5309090909090909
7980,24,1,5,0.94,92.5,1,5.6,2,1,1,1,24.9,High,0.16785714285714287
7981,24,1,0,4.14,48.8,1,5.9,0,4,0,2,43.8,Low,0.7016949152542372
7982,24,2,4,3.39,57.4,1,5.9,1,3,1,0,55.2,Low,0.5745762711864406
7983,21,1,2,5.83,83.3,1,6.8,0,4,1,1,65.3,High,0.8573529411764707
7984,20,1,4,1.54,57.7,1,6.4,0,4,1,0,22.6,Low,0.240625
7985,22,1,3,1.1,40.6,1,8.7,2,3,1,2,40.9,Low,0.12643678160919541
7986,17,0,5,4.65,53.0,0,9.0,1,4,1,1,53.1,Low,0.5166666666666667
7987,23,2,6,5.94,41.8,1,7.2,1,0,2,0,90.8,Low,0.8250000000000001
7988,19,0,3,3.98,57.5,1,4.2,1,4,2,2,49.0,Low,0.9476190476190476
7989,17,2,4,6.32,59.6,1,7.5,2,3,0,0,64.7,Low,0.8426666666666667
7990,18,0,6,6.73,97.2,1,6.1,0,2,0,1,91.5,High,1.1032786885245902
7991,18,2,0,7.33,88.5,1,5.2,1,4,1,2,82.8,High,1.4096153846153845
7992,17,1,1,3.03,47.3,1,7.0,1,0,2,0,65.6,Low,0.43285714285714283
7993,22,0,3,7.23,47.4,1,9.9,1,3,1,0,80.0,Low,0.7303030303030303
7994,17,1,0,5.67,99.4,1,5.8,0,2,2,2,92.9,High,0.9775862068965517
7995,23,2,4,5.0,80.3,1,4.7,2,4,2,1,47.3,High,1.0638297872340425
7996,20,0,5,4.43,77.5,1,4.7,0,1,0,1,57.0,Medium,0.9425531914893616
7997,22,1,3,0.16,75.3,1,5.9,2,3,1,0,37.2,Medium,0.02711864406779661
7998,19,1,0,4.48,49.0,0,7.4,2,0,2,2,50.1,Low,0.6054054054054054
7999,18,0,3,6.23,55.9,1,4.8,0,2,0,2,71.6,Low,1.2979166666666668
8000,18,0,3,7.91,65.9,1,8.5,0,4,0,1,74.5,Medium,0.9305882352941177
8001,22,1,1,3.46,66.8,1,9.6,0,3,1,2,64.2,Medium,0.36041666666666666
8002,22,0,5,7.91,98.2,0,9.9,2,1,0,1,82.9,High,0.798989898989899
8003,19,2,0,1.37,42.6,1,7.3,1,3,1,1,31.9,Low,0.18767123287671234
8004,19,2,3,7.67,40.9,1,4.6,1,2,1,0,62.8,Low,1.6673913043478261
8005,24,1,6,4.72,94.9,1,9.0,0,0,1,1,84.3,High,0.5244444444444444
8006,23,2,1,5.3,92.7,1,9.2,1,3,0,0,91.7,High,0.5760869565217391
8007,20,2,0,4.59,57.4,1,5.7,2,4,2,2,64.6,Low,0.8052631578947368
8008,18,1,1,7.86,59.3,1,7.5,2,2,1,1,77.9,Low,1.048
8009,19,1,3,0.35,75.5,1,5.9,0,2,2,2,34.7,Medium,0.05932203389830508
8010,21,1,0,3.28,52.1,0,8.1,0,2,2,0,56.1,Low,0.4049382716049383
8011,21,2,6,7.0,92.5,1,8.6,2,4,0,0,91.7,High,0.813953488372093
8012,18,2,0,1.34,56.2,1,6.0,2,0,0,1,54.1,Low,0.22333333333333336
8013,17,0,4,4.56,43.6,0,4.1,2,0,1,2,49.6,Low,1.1121951219512196
8014,20,2,2,4.19,72.0,1,6.4,0,2,2,2,74.4,Medium,0.6546875
8015,23,0,3,6.46,84.0,0,5.3,2,0,1,2,76.3,High,1.2188679245283018
8016,18,2,5,7.35,97.4,1,6.5,0,1,2,0,79.0,High,1.1307692307692307
8017,20,2,4,2.07,77.5,1,9.9,0,1,2,0,46.7,Medium,0.20909090909090908
8018,18,2,1,5.55,46.1,1,4.2,1,0,2,2,68.8,Low,1.3214285714285714
8019,18,0,6,4.38,79.7,1,6.0,1,2,1,0,67.0,Medium,0.73
8020,21,0,5,5.3,45.6,1,7.0,2,3,2,1,53.8,Low,0.7571428571428571
8021,19,1,0,1.6,51.7,1,6.9,0,4,1,0,49.8,Low,0.2318840579710145
8022,19,2,6,2.18,57.8,1,5.3,1,0,2,2,57.4,Low,0.41132075471698115
8023,24,1,1,4.4,43.3,1,8.6,0,1,2,2,64.9,Low,0.5116279069767442
8024,18,0,0,0.08,62.0,1,5.8,1,3,1,0,37.0,Medium,0.013793103448275864
8025,18,0,6,5.73,86.0,0,5.0,0,3,0,0,83.8,High,1.1460000000000001
8026,24,2,6,1.29,43.2,1,9.1,2,0,0,2,35.7,Low,0.14175824175824175
8027,21,2,5,7.45,69.8,1,8.8,2,2,0,2,90.0,Medium,0.8465909090909091
8028,17,2,1,6.88,53.6,1,7.4,0,2,2,2,90.7,Low,0.9297297297297297
8029,20,2,1,4.99,74.0,1,5.3,2,4,0,2,56.5,Medium,0.9415094339622643
8030,21,2,4,7.13,69.5,1,9.7,2,3,0,0,75.9,Medium,0.7350515463917526
8031,19,0,2,7.9,50.0,1,5.7,1,1,2,2,75.8,Low,1.3859649122807018
8032,21,0,6,6.2,91.2,1,6.9,2,3,2,2,83.7,High,0.8985507246376812
8033,22,2,6,5.01,70.0,1,9.4,1,4,1,2,61.7,Medium,0.5329787234042552
8034,19,0,5,3.59,99.1,1,8.6,0,1,1,1,62.5,High,0.4174418604651163
8035,23,0,6,6.51,99.1,1,6.9,2,4,0,0,77.4,High,0.9434782608695651
8036,20,1,1,5.64,55.1,1,6.7,2,1,0,0,54.8,Low,0.8417910447761193
8037,24,0,6,3.78,93.0,1,5.7,2,4,1,2,41.0,High,0.6631578947368421
8038,17,0,1,4.0,83.2,1,8.8,1,0,2,2,80.5,High,0.45454545454545453
8039,19,1,2,1.83,65.9,1,9.7,2,0,2,2,62.6,Medium,0.188659793814433
8040,22,2,1,6.31,88.9,1,9.2,2,1,2,0,64.8,High,0.6858695652173913
8041,24,2,5,7.03,65.2,0,6.7,1,4,1,0,77.7,Medium,1.0492537313432837
8042,18,2,6,0.13,69.5,0,9.8,1,2,0,0,74.5,Medium,0.013265306122448979
8043,24,1,4,0.9,62.3,1,4.1,2,1,0,0,28.9,Medium,0.21951219512195125
8044,18,1,1,7.91,90.6,1,5.9,2,0,2,0,96.8,High,1.3406779661016948
8045,20,1,4,1.42,94.4,1,8.8,0,3,2,0,59.4,High,0.16136363636363635
8046,19,2,3,5.89,49.1,1,9.8,0,3,0,0,63.0,Low,0.6010204081632652
8047,20,2,3,3.85,75.4,1,9.8,2,2,0,2,68.9,Medium,0.39285714285714285
8048,24,0,0,4.17,47.0,1,7.1,2,0,1,0,38.9,Low,0.5873239436619718
8049,22,1,2,0.87,93.1,1,9.7,0,4,2,2,51.8,High,0.08969072164948454
8050,23,0,0,1.1,53.2,1,7.6,0,0,0,0,70.1,Low,0.14473684210526316
8051,19,2,6,4.62,42.2,1,8.4,0,2,2,1,82.5,Low,0.55
8052,24,0,0,3.02,84.7,1,7.3,1,4,2,2,49.0,High,0.4136986301369863
8053,20,1,2,6.38,80.0,1,5.7,2,2,0,0,66.3,Medium,1.119298245614035
8054,22,0,0,7.78,64.7,1,5.1,2,2,1,2,82.4,Medium,1.5254901960784315
8055,22,2,3,6.5,77.1,0,7.9,1,0,0,0,96.4,Medium,0.8227848101265822
8056,22,2,4,3.25,86.3,1,9.2,0,1,0,1,76.6,High,0.3532608695652174
8057,21,0,4,3.86,50.2,0,7.7,1,0,0,0,74.5,Low,0.5012987012987012
8058,20,2,0,1.25,58.3,1,7.5,0,0,2,2,42.2,Low,0.16666666666666666
8059,22,1,1,5.57,69.1,0,6.6,0,4,1,2,77.8,Medium,0.843939393939394
8060,24,2,3,3.58,78.0,0,6.2,1,2,0,0,56.2,Medium,0.5774193548387097
8061,20,1,2,6.86,76.8,0,9.6,0,3,2,2,80.5,Medium,0.7145833333333333
8062,21,0,3,5.22,69.6,1,4.4,0,1,2,0,62.5,Medium,1.1863636363636363
8063,18,0,3,1.36,79.7,0,7.4,0,4,1,2,33.5,Medium,0.1837837837837838
8064,19,2,0,3.29,41.3,1,4.9,0,4,2,2,37.3,Low,0.6714285714285714
8065,23,1,4,5.42,59.4,1,7.5,0,0,2,0,76.7,Low,0.7226666666666667
8066,22,1,5,6.86,74.3,1,6.1,1,4,2,0,83.5,Medium,1.1245901639344265
8067,18,2,1,2.81,58.4,1,4.6,2,3,2,2,48.1,Low,0.6108695652173913
8068,21,0,3,5.36,96.5,1,4.4,1,3,0,2,100.0,High,1.2181818181818183
8069,23,2,3,1.39,97.8,1,8.8,2,1,1,0,50.3,High,0.15795454545454543
8070,17,0,3,7.24,62.3,1,4.3,1,0,1,1,81.0,Medium,1.6837209302325582
8071,17,0,0,4.6,53.9,1,9.8,1,4,1,2,60.6,Low,0.4693877551020407
8072,20,2,1,6.15,53.5,1,5.9,2,0,2,0,55.9,Low,1.042372881355932
8073,22,2,1,3.17,66.6,1,9.9,1,0,2,1,78.6,Medium,0.3202020202020202
8074,19,2,2,7.52,97.5,1,6.4,1,2,2,0,93.6,High,1.1749999999999998
8075,23,2,2,5.76,54.2,1,8.8,2,3,0,1,82.0,Low,0.6545454545454544
8076,23,1,5,1.23,59.9,1,5.0,0,2,0,0,37.5,Low,0.246
8077,21,1,2,4.4,73.6,1,5.2,1,2,2,0,71.7,Medium,0.8461538461538461
8078,20,2,5,2.17,74.2,1,7.7,1,4,0,0,71.1,Medium,0.2818181818181818
8079,17,0,6,6.67,79.8,1,9.7,1,3,1,0,86.0,Medium,0.6876288659793814
8080,23,1,1,6.26,83.7,1,9.4,1,0,1,0,96.2,High,0.6659574468085105
8081,24,1,3,3.96,87.5,1,8.6,2,3,0,0,74.7,High,0.4604651162790698
8082,20,0,0,2.42,69.5,1,8.8,2,3,2,0,41.7,Medium,0.27499999999999997
8083,21,0,0,6.82,44.3,0,9.9,1,0,1,0,100.0,Low,0.6888888888888889
8084,23,2,0,6.8,80.6,1,8.6,1,4,2,1,69.6,High,0.7906976744186046
8085,22,2,0,4.04,75.6,1,6.3,2,0,2,2,63.9,Medium,0.6412698412698413
8086,18,2,4,5.74,52.8,1,6.0,2,1,1,0,53.6,Low,0.9566666666666667
8087,22,0,0,2.28,91.2,1,7.0,2,3,2,0,62.4,High,0.3257142857142857
8088,24,2,1,2.79,84.5,1,9.6,0,4,1,0,54.1,High,0.290625
8089,23,2,0,7.55,65.3,1,4.1,0,1,2,2,62.8,Medium,1.8414634146341464
8090,20,2,6,5.89,98.1,1,9.5,2,0,2,1,89.4,High,0.62
8091,21,0,6,0.58,80.6,0,9.6,2,3,0,1,50.6,High,0.06041666666666667
8092,19,1,2,3.66,95.8,0,4.7,1,3,1,0,57.6,High,0.7787234042553192
8093,22,1,4,3.17,83.7,1,4.2,2,1,2,2,43.0,High,0.7547619047619047
8094,18,2,6,1.85,82.6,1,7.7,0,3,1,0,47.6,High,0.24025974025974026
8095,19,2,1,7.91,53.1,1,4.4,2,4,2,1,55.3,Low,1.7977272727272726
8096,19,2,2,1.09,65.1,1,8.4,1,4,2,1,50.8,Medium,0.12976190476190477
8097,19,2,1,2.51,78.2,1,6.2,2,0,1,2,50.0,Medium,0.4048387096774193
8098,19,0,0,6.79,89.7,1,5.8,1,1,0,2,86.6,High,1.1706896551724137
8099,17,1,6,1.06,94.7,1,5.5,0,0,2,2,68.9,High,0.19272727272727275
8100,22,1,1,3.01,44.9,1,9.0,1,3,1,1,57.0,Low,0.33444444444444443
8101,20,2,0,5.07,82.9,1,9.6,2,2,0,1,66.3,High,0.5281250000000001
8102,24,1,1,2.7,56.0,0,4.6,1,1,0,0,50.8,Low,0.5869565217391305
8103,18,0,0,3.27,82.6,0,4.8,0,1,0,2,59.4,High,0.68125
8104,22,2,6,4.4,59.0,1,8.4,1,2,1,2,75.4,Low,0.5238095238095238
8105,18,0,2,7.62,74.3,1,9.5,2,2,2,0,86.2,Medium,0.8021052631578948
8106,21,2,3,6.97,71.6,0,9.6,0,0,0,0,96.7,Medium,0.7260416666666667
8107,20,0,4,0.9,92.3,0,9.3,1,1,0,1,62.2,High,0.0967741935483871
8108,20,2,2,4.56,79.2,1,6.4,0,4,1,2,66.3,Medium,0.7124999999999999
8109,22,1,2,5.23,54.6,1,4.1,2,1,1,0,33.5,Low,1.2756097560975612
8110,23,0,6,2.61,77.7,1,4.1,0,0,0,0,75.0,Medium,0.6365853658536585
8111,19,1,1,2.11,78.4,1,4.1,2,3,0,0,47.9,Medium,0.5146341463414634
8112,23,1,1,4.78,61.9,1,7.0,2,2,1,2,44.4,Medium,0.6828571428571429
8113,18,2,0,3.32,55.8,1,5.7,0,0,2,2,43.7,Low,0.5824561403508771
8114,19,0,2,7.24,94.6,1,9.9,1,3,0,1,100.0,High,0.7313131313131314
8115,19,0,1,1.31,49.2,1,7.9,2,0,2,0,39.5,Low,0.16582278481012658
8116,24,0,2,0.33,48.5,1,8.9,2,3,2,2,25.4,Low,0.03707865168539326
8117,17,1,3,7.2,75.3,0,9.4,0,4,0,2,89.0,Medium,0.7659574468085106
8118,20,1,3,7.17,58.5,1,6.3,2,1,1,0,73.7,Low,1.138095238095238
8119,20,2,1,3.33,70.3,1,4.7,2,0,0,0,53.4,Medium,0.7085106382978723
8120,23,1,6,6.03,56.1,1,4.2,1,2,1,0,47.3,Low,1.4357142857142857
8121,20,0,0,6.77,62.1,1,8.8,0,4,0,1,80.0,Medium,0.7693181818181817
8122,24,1,2,2.04,64.5,1,4.2,0,4,1,2,37.5,Medium,0.4857142857142857
8123,22,2,2,5.24,73.7,1,7.4,2,2,1,1,65.8,Medium,0.7081081081081081
8124,22,1,5,5.9,44.7,0,7.1,1,1,2,2,62.8,Low,0.8309859154929579
8125,23,0,3,2.86,65.9,1,7.0,1,0,2,2,66.5,Medium,0.40857142857142853
8126,18,2,1,7.57,81.2,1,9.8,0,0,1,2,100.0,High,0.7724489795918367
8127,20,0,1,7.74,82.6,1,4.6,1,0,1,2,88.3,High,1.6826086956521742
8128,21,0,1,3.89,56.3,0,7.7,0,1,0,2,55.5,Low,0.5051948051948052
8129,18,0,0,0.61,72.6,1,5.1,0,3,2,0,38.8,Medium,0.11960784313725491
8130,17,0,4,7.35,63.1,1,4.7,2,2,2,1,83.6,Medium,1.5638297872340423
8131,18,1,4,4.18,42.2,0,7.7,2,2,2,0,43.2,Low,0.5428571428571428
8132,23,0,5,1.11,65.9,1,6.6,1,3,2,1,47.9,Medium,0.1681818181818182
8133,22,0,2,5.86,80.4,1,4.4,1,4,1,1,59.5,High,1.3318181818181818
8134,19,2,3,5.5,96.7,1,7.5,0,1,2,1,92.0,High,0.7333333333333333
8135,22,0,5,1.12,46.7,1,9.8,0,3,1,1,23.5,Low,0.11428571428571428
